WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/15/2018 8:05,0.5,m,TP_ugl,Phosphorus as P,Total,16,ug/l,I,,0.016,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/22/2018 8:10,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,4/12/2018 8:05,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/17/2018 8:40,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,6/21/2018 9:55,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,I,,0.015,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,10/11/2018 8:30,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,11/8/2018 8:30,0.5,m,TP_ugl,Phosphorus as P,Total,10,ug/l,I,,0.01,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,12/6/2018 8:15,0.5,m,TP_ugl,Phosphorus as P,Total,12,ug/l,I,,0.012,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,1/31/2019 11:00,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/14/2019 8:15,0.5,m,TP_ugl,Phosphorus as P,Total,8,ug/l,I,,0.008,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/14/2019 8:25,0.5,m,TP_ugl,Phosphorus as P,Total,11,ug/l,I,,0.011,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,4/18/2019 8:05,0.5,m,TP_ugl,Phosphorus as P,Total,16,ug/l,I,,0.016,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/9/2019 8:20,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,6/13/2019 8:00,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,7/15/2019 10:50,0.5,m,TP_ugl,Phosphorus as P,Total,9,ug/l,I,,0.009,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,8/22/2019 8:10,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,I,,0.015,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,9/16/2019 9:10,0.5,m,TP_ugl,Phosphorus as P,Total,17,ug/l,I,,0.017,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,10/21/2019 10:20,0.5,m,TP_ugl,Phosphorus as P,Total,10,ug/l,I,,0.01,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,11/14/2019 9:20,0.5,m,TP_ugl,Phosphorus as P,Total,18,ug/l,I,,0.018,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,12/9/2019 10:40,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,1/21/2020 10:30,0.5,m,TP_ugl,Phosphorus as P,Total,12,ug/l,I,,0.012,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/13/2020 8:00,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/9/2020 10:35,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,U,,0.006,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/14/2020 8:20,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,U,,0.006,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,6/15/2020 10:30,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,7/13/2020 10:35,0.5,m,TP_ugl,Phosphorus as P,Total,9,ug/l,I,,0.009,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,8/13/2020 8:00,0.5,m,TP_ugl,Phosphorus as P,Total,9,ug/l,I,,0.009,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,9/14/2020 10:30,0.5,m,TP_ugl,Phosphorus as P,Total,8,ug/l,I,,0.008,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,10/12/2020 10:35,0.5,m,TP_ugl,Phosphorus as P,Total,17,ug/l,I,,0.017,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,11/19/2020 8:00,0.5,m,TP_ugl,Phosphorus as P,Total,19,ug/l,I,,0.019,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,12/7/2020 10:00,0.5,m,TP_ugl,Phosphorus as P,Total,30,ug/l,,,0.03,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/11/2021 8:15,0.5,m,TP_ugl,Phosphorus as P,Total,12,ug/l,I,,0.012,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/8/2021 10:25,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,I,,0.015,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/20/2021 8:10,0.5,m,TP_ugl,Phosphorus as P,Total,12,ug/l,I,,0.012,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,8/4/2021 9:40,0.5,m,TP_ugl,Phosphorus as P,Total,11,ug/l,I,,0.011,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,9/13/2021 11:00,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,I,,0.015,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,10/11/2021 10:15,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,11/11/2021 8:40,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,I,,0.015,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,12/6/2021 9:20,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,1/11/2022 10:45,0.5,m,TP_ugl,Phosphorus as P,Total,12,ug/l,I,,0.012,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/24/2022 8:15,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,I,,0.015,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/7/2022 11:30,0.5,m,TP_ugl,Phosphorus as P,Total,25,ug/l,,,0.025,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,4/12/2022 11:15,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,I,,0.006,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/12/2022 8:10,0.5,m,TP_ugl,Phosphorus as P,Total,7,ug/l,I,,0.007,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,6/6/2022 11:00,0.5,m,TP_ugl,Phosphorus as P,Total,6,ug/l,I,,0.006,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,7/18/2022 10:50,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,8/11/2022 7:50,0.5,m,TP_ugl,Phosphorus as P,Total,16,ug/l,I,,0.016,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,9/12/2022 9:10,0.5,m,TP_ugl,Phosphorus as P,Total,17,ug/l,I,,0.017,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,11/17/2022 8:10,0.5,m,TP_ugl,Phosphorus as P,Total,28,ug/l,,,0.028,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,12/5/2022 10:40,0.5,m,TP_ugl,Phosphorus as P,Total,20,ug/l,,,0.02,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,1/9/2023 10:50,0.5,m,TP_ugl,Phosphorus as P,Total,28,ug/l,,,0.028,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/23/2023 7:55,0.5,m,TP_ugl,Phosphorus as P,Total,29,ug/l,,,0.029,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/15/2023 10:40,0.5,m,TP_ugl,Phosphorus as P,Total,35,ug/l,,,0.035,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,4/10/2023 10:30,0.5,m,TP_ugl,Phosphorus as P,Total,29,ug/l,J,Estimated value. The data are questionable because of improper laboratory or field protocols.,0.029,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/18/2023 10:05,0.5,m,TP_ugl,Phosphorus as P,Total,18,ug/l,I,,0.018,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,6/12/2023 10:00,0.5,m,TP_ugl,Phosphorus as P,Total,32,ug/l,,,0.032,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,7/10/2023 9:46,0.5,m,TP_ugl,Phosphorus as P,Total,22,ug/l,,,0.022,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,8/17/2023 10:10,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,9/11/2023 10:00,0.5,m,TP_ugl,Phosphorus as P,Total,17,ug/l,I,,0.017,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,10/9/2023 10:15,0.5,m,TP_ugl,Phosphorus as P,Total,21,ug/l,,,0.021,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,11/16/2023 8:50,0.5,m,TP_ugl,Phosphorus as P,Total,20,ug/l,,,0.02,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,12/11/2023 10:15,0.5,m,TP_ugl,Phosphorus as P,Total,13,ug/l,I,,0.013,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,1/16/2024 10:15,0.5,m,TP_ugl,Phosphorus as P,Total,14,ug/l,I,,0.014,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,2/15/2024 8:05,0.5,m,TP_ugl,Phosphorus as P,Total,21,ug/l,I,,0.021,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,3/18/2024 10:15,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,U,,0.015,mg/L
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,4/15/2024 9:35,0.5,m,TP_ugl,Phosphorus as P,Total,16,ug/l,I,,0.016,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,5/16/2024 8:50,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,,,0.015,mg/l
140479, Lake Virginia,WIN_21FLORAN,HB65, Lake Virginia,HB65,28.587889,-81.34388,2997G,6/11/2024 9:15,0.5,m,TP_ugl,Phosphorus as P,Total,15,ug/l,,,0.015,mg/l
